"_id","text","tweet_id","created_at","user_location","user_name","retweets","search_term"
"ObjectId(""5e436e8f452fef139aa2ffe2"")","'#Health #China #coronavirus #linked #outbreak China says pneumonia outbreak linked to new coronavirus https://t.co/5clf8TB6VG'","1215222062547001345","Thu Jan 09 10:41:32 +0000 2020","None","EXYZ14","","#coronavirus"
"ObjectId(""5e436e8f452fef139aa2ffe3"")","'Neuer Typ des #Coronavirus soll hinter rätselhafter #Lungenkrankheit in #China stecken \n#Krankheit… https://t.co/n6JCWHR2jC'","1215221372684767234","Thu Jan 09 10:38:47 +0000 2020","None","de_sputnik","","#coronavirus"
"ObjectId(""5e436e8f452fef139aa2ffe7"")","'Maar we weten dan ook allemaal dat Aziaten niet zo lekker gaan op bier. #coronavirus https://t.co/jqzHWhs8QN'","1215217823271788544","Thu Jan 09 10:24:41 +0000 2020","Rotterdam, Nederland","MarleReimert","","#coronavirus"
"ObjectId(""5e436e8f452fef139aa2ffeb"")","'Lead scientist Xu Jianguo told the official Xinhua news agency that experts had ""preliminarily determined"" a new ty… https://t.co/yXGbbPolZG'","1215215385655595009","Thu Jan 09 10:15:00 +0000 2020","Qatar","PeninsulaQatar","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa2fff2"")","'#Coronavirus émergent dans les  cas de #pneumonie en Chine #pneumonia             https://t.co/Uo7oyyz6Nc'","1215213215816306688","Thu Jan 09 10:06:22 +0000 2020","France","Azeria64Azeria","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa2fff4"")","'""Chinese authorities have made a preliminary determination of a novel (or new) #coronavirus, identified in a hospit… https://t.co/h0R3XJXEha'","1215211709142577152","Thu Jan 09 10:00:23 +0000 2020","London, England","aisling_vaughan","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa2fff7"")","'China identifies new #coronavirus behind #Wuhan #pneumonia outbreak https://t.co/TH8eqb4CF2 via @SCMPNews'","1215211239808225281","Thu Jan 09 09:58:31 +0000 2020","#Genève #Geneva 🇨🇭 or #Japan","makoto_au_japon","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa2fffa"")","'BREAKING NEWS! China Issues Statement That New Strain Of Coronavirus Is Behind Mysterious Viral Pneumonia Outbreaks… https://t.co/k40QuaQmvR'","1215210421419855872","Thu Jan 09 09:55:16 +0000 2020","Bangkok, Thailand","THAILANDMEDICA1","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa2fffb"")","'China - O formă misterioasă de #pneumonie ar putea fi cauzată de un nou tip de #coronavirus (experţi) - https://t.co/juHeBBe1ll'","1215209094237298689","Thu Jan 09 09:50:00 +0000 2020","Bucharest, Romania","agerpres","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa2fffc"")","'Novel #coronavirus https://t.co/A3i679gk0u'","1215208959377723392","Thu Jan 09 09:49:28 +0000 2020","philippines","tinadroldan","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30000"")","'Following 59 cases of mysterious #pneumonia in the city of Wuhan,  it has been reported that Chinese scientists bel… https://t.co/NDfOlZIzWz'","1215208392551288832","Thu Jan 09 09:47:12 +0000 2020","None","IDHubFSG","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30005"")","'Chinese authorities have made a preliminary determination of a novel #coronavirus, identified in a hospitalized per… https://t.co/Bv8neRxTVj'","1215204905310248960","Thu Jan 09 09:33:21 +0000 2020","Manila, Philippines","WHOPhilippines","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa3000f"")","'#Chinese report says #illnesses may be from new #coronavirus  https://t.co/N9kl0RKNnO'","1215198952032616448","Thu Jan 09 09:09:42 +0000 2020","Dhaka, Bangladesh","unbnewsroom","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30010"")","'#Wuhan #WuHanPneumonia (China) virus a new #coronavirus (family includes  #SARS and #MERS) - #Thailand \nhttps://t.co/NQpWCcRMol'","1215198882923044865","Thu Jan 09 09:09:25 +0000 2020","Southern Thailand","HelmutDuerrast","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30013"")","'WURS-CoV is a terrible name but reassuring no fatal cases so far! #coronavirus https://t.co/jnJOvw5AFR'","1215197823609819136","Thu Jan 09 09:05:13 +0000 2020","Genf, Schweiz","EckerleIsabella","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30016"")","'A lot of work to do with this: diagnostic test development (and make it internationally available asap!), search fo… https://t.co/I5oqW1swGQ'","1215197363809243136","Thu Jan 09 09:03:23 +0000 2020","Genf, Schweiz","EckerleIsabella","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30019"")","'WURS-CoV 🤔 Thus far no casualties, so WURS cases seem to do better than SARS and MERS cases #coronavirus #Wuhan… https://t.co/GLW2ZYO4wN'","1215196516358422528","Thu Jan 09 09:00:01 +0000 2020","Leiden, The Netherlands","MarietFeltkamp","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa3002d"")","'◇20.01.09◇bookmark / “中国の肺炎拡大、新型コロナウイルスを検出\u3000専門家調査：朝日新聞デジタル” https://t.co/8LS9rhPPh9 #World #国際社会 #政経社会 #China #Wuhan #Coronavirus'","1215188894804627457","Thu Jan 09 08:29:44 +0000 2020","地球","GOKKIEisSEIGI","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30030"")","'Le decine di casi di polmonite a Wuhan (non Whuan @ilpost) potrebbero essere state causate dal #coronavirus, virus… https://t.co/3Z8PKhkcQ5'","1215187964587925505","Thu Jan 09 08:26:02 +0000 2020","Milan | Venice | Shanghai","LalaHu9","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30037"")","'Neues #Coronavirus bei Patienten mit Pneumonie in China festgestellt - guter Überblick bei @ProMED_mail https://t.co/kN3N86XR2g'","1215185068169277440","Thu Jan 09 08:14:31 +0000 2020","None","Loeffler_News","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30038"")","'#coronavirus https://t.co/S1AJlJuydr'","1215184506149330944","Thu Jan 09 08:12:17 +0000 2020","None","MonaSmitte","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa3003d"")","'China has identified a novel #coronavirus as the cause of a mystery #pneumonia outbreak in the city of Wuhan that i… https://t.co/lHTzmYb2Ub'","1215180560919740416","Thu Jan 09 07:56:37 +0000 2020","Paris, France","MicrobesInfect","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30043"")","'Undiagnosed #pneumonia - China (HU) (07): official confirmation of #novel #coronavirus  https://t.co/FMHNIdEppu'","1215177624055635970","Thu Jan 09 07:44:57 +0000 2020","Egypt","Alaa__Hashish","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30046"")","'@WHO statement on Wuhan cluster.\n#WURS-CoV #Coronavirus\n https://t.co/lSjzaLmMsc'","1215176952358883328","Thu Jan 09 07:42:16 +0000 2020","Berlin, Europe","vmcorman","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa30049"")","'#China believes new #coronavirus virus behind mystery deadly #pneumonia outbreak : #TravelRestrictions on China see… https://t.co/W5xTI6HTD2'","1215175849814691845","Thu Jan 09 07:37:54 +0000 2020","Salisbury, CT","JoelRMelamedMD","","#coronavirus"
"ObjectId(""5e436ea1452fef139aa3004e"")","'The #Coronavirus found in #Wuhan appears to be far less serious than the virus that causes #SARS or #MERS and so fa… https://t.co/CjTNMhLGu5'","1215174876694224896","Thu Jan 09 07:34:02 +0000 2020","Paris","oli3be","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa30054"")","'Preliminary progress in pathogen identification of the mysterious viral #pneumonia in #Wuhan, China.\n\nA novel… https://t.co/RWCtz65Ads'","1215172814371557376","Thu Jan 09 07:25:50 +0000 2020","Paris, France","MicrobesInfect","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3005a"")","'And here we are 👇🏻 official statement #wuhan #coronavirus @WHO https://t.co/PtjfkMLVFA'","1215171038604136448","Thu Jan 09 07:18:47 +0000 2020","None","gail_carson","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3005b"")","'Die Ausbreitung einer mysteriösen #Lungenkrankheit in #China könnte auf einen neuartigen #Coronavirus zurückgehen. \nhttps://t.co/6ARfpqTdNS'","1215170972845772801","Thu Jan 09 07:18:31 +0000 2020","Schleswig-Holstein","shz_de","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3005d"")","'The cause of #pneumonia in China is a novel #coronavirus #WHO \n\nLa cause de la #pneumonie en Chine est un nouveau… https://t.co/DVL2QUFyma'","1215170897692299271","Thu Jan 09 07:18:13 +0000 2020","Djibouti","DrElhakim","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa30062"")","'Chinese authorities have made a preliminary determination of a novel (new) #coronavirus as the cause of the current… https://t.co/XHqz5iYjS5'","1215169362685874176","Thu Jan 09 07:12:07 +0000 2020","Manila City","takeshi_kasai","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa30066"")","'Chinese authorities have made a preliminary determination of the cause of #pneumonia in Wuhan as a novel (new)… https://t.co/zG6QTeZSpI'","1215167436804128776","Thu Jan 09 07:04:28 +0000 2020","Manila, Philippines","WHOWPRO","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa30068"")","'New #Coronavirus Discovered by Chinese Scientists Investigating Wuhan #Pneumonia Outbreak\nhttps://t.co/5UZevxdBYH'","1215166682282545152","Thu Jan 09 07:01:28 +0000 2020","Terrassa (Barcelona)","jamoreno2010","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa30069"")","'A preliminary investigation into viral #Pneumonia illnesses sickening dozens of people in and around #Wuhan #China… https://t.co/7hRLRBIP6v'","1215166658068852737","Thu Jan 09 07:01:22 +0000 2020","Paris","oli3be","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3006d"")","'A #ChinesePneumonia outbreak was reported on Dec. 12 + epidemiologists have already gathered useful data from… https://t.co/WlyYYdFQLf'","1215163795896553472","Thu Jan 09 06:50:00 +0000 2020","New Taipei City, Taiwan","randyfinch","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa30077"")","'""A preliminary investigation into viral pneumonia illnesses sickening dozens of people in and around #China has ide… https://t.co/YEAz0yePhR'","1215156575633051649","Thu Jan 09 06:21:18 +0000 2020","surfing #BlueWave2020","Tara_Windwalker","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3007f"")","'My memo\n#coronavirus\nhttps://t.co/TITAi0r5VV'","1215150413143408641","Thu Jan 09 05:56:49 +0000 2020","#Genève #Geneva 🇨🇭 or #Japan","makoto_au_japon","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3008c"")","'Public health officials run thermal scans on passengers arriving from Wuhan, #China at Suvarnabumi Airport in Bangk… https://t.co/e3s9jS3ypp'","1215144253355110400","Thu Jan 09 05:32:20 +0000 2020","None","unna_manna","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3008d"")","'@AgnMaster Experts in China determine the cause of #Wuhan #pneumonia is a new type of #coronavirus.'","1215144041093816320","Thu Jan 09 05:31:30 +0000 2020","Hong Kong","hongkongerchris","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa30097"")","'#China #pneumonia #outbreak may be caused by #Sars-type virus: \u2066@WHO\u2069\nWorld #newHealth Organization says a… https://t.co/823imQi9Pz'","1215138333447409664","Thu Jan 09 05:08:49 +0000 2020","London & Manchester UK","nisusmedical","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3009b"")","'#Health #coronavirus #idenitified #pneumonia #related Wuhan pneumonia: New coronavirus related to SARS idenitified… https://t.co/SsXLn2Iwnv'","1215136628340969472","Thu Jan 09 05:02:03 +0000 2020","None","EXYZ14","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa3009c"")","'China confirms new #coronavirus as it investigates mystery #Wuhan illness #pneumonia  https://t.co/EjpLJDfvHE'","1215135961983533057","Thu Jan 09 04:59:24 +0000 2020","North Vancouver, BC","Crof","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa300a1"")","'#Wuhan #pneumonia: New #coronavirus related to #SARS idenitified \n@CNNhealth https://t.co/SrE4Mbj4pc'","1215133503097978880","Thu Jan 09 04:49:37 +0000 2020","Thailand  ไม่มีใครแก่เกินเรียน","GlobalNewsTH","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa300ad"")","'Lungenkrankheit in China: Wissenschaftler melden neuen Typ des #Coronavirus. #wuhan https://t.co/K7IiOw5Slh'","1215127392991301632","Thu Jan 09 04:25:21 +0000 2020","Düsseldorf","rpo_panorama","","#coronavirus"
"ObjectId(""5e436eb5452fef139aa300af"")","'Novel #coronavirus in #Wuhan #OfficiallyOfficial\nhttps://t.co/bsTwXngwmE'","1215127155862134784","Thu Jan 09 04:24:24 +0000 2020","New England, USA","DrMay5","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300c9"")","'#Chine ""Le nouveau #coronavirus trouvé dans la pneumonie à #Wuhan semble être beaucoup moins grave que le #Virus qu… https://t.co/iBZNJs1WRk'","1215119757558591488","Thu Jan 09 03:55:00 +0000 2020","Cyberland","RebeccaRambar","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300d6"")","'Los #expertos han ""determinado preliminarmente"" que un nuevo tipo de #coronavirus está detrás del brote de… https://t.co/wsLQU5QQU5'","1215118062065737728","Thu Jan 09 03:48:16 +0000 2020","Berlin, Germany","dw_espanol","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300d7"")","'#Health #Chinese #coronavirus #news #outbreak Chinese report says Wuhan outbreak may be from new coronavirus | News… https://t.co/NoJiPy3at1'","1215117883262398465","Thu Jan 09 03:47:33 +0000 2020","None","EXYZ14","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300dc"")","""Re. the pneumonia outbreak in China - We've been getting information since Jan 1st that there is a new #coronavirus… https://t.co/DdWPQAsNsg""","1215116020953812992","Thu Jan 09 03:40:09 +0000 2020","New York, NY","PeterDaszak","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300de"")","'This confirms the ""rumor"" circulating and showing the wording ""#coronavirus"". The question is how contagious it is… https://t.co/IMK3tHfEGD'","1215115839537655808","Thu Jan 09 03:39:26 +0000 2020","Chicago, IL","Dali_Yang","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300e0"")","'Expert said looking for key info missed in Chinese state media report: “including which animal is the source of the… https://t.co/phRzL2N7Jz'","1215115425421283328","Thu Jan 09 03:37:47 +0000 2020","Beijing/Hong Kong","mcmchoho","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300e3"")","'A new #coronavirus identified as cause of Wuhan #pneumonia outbreak(china).But to which disease is it closely relat… https://t.co/L3ivjjch5L'","1215114329269272576","Thu Jan 09 03:33:26 +0000 2020","Nepal","drsherbdr3","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300ec"")","'.@CCTV  (translated): New #coronavirus! Preliminary ruling on unexplained #pneumonia in #Wuhan… https://t.co/6NyE3BWziY'","1215108327782281222","Thu Jan 09 03:09:35 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300f4"")","'Important @CDCgov advisory regarding #WuHanPneumonia that has been confirmed to be due to a new #coronavirus and pe… https://t.co/KngH3kUzKA'","1215104140340121601","Thu Jan 09 02:52:57 +0000 2020","Palo Alto, CA","KrutikaKuppalli","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300f6"")","'+1.   Seems that there is some serious #coronavirus  expertise in #Wuhan #China   --    PUBMED Search:  ((SARS) AND… https://t.co/DEZ62wXUGz'","1215103178292596737","Thu Jan 09 02:49:07 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300fc"")","'Right before #China biggest travel time of the year...😬 Chinese report says illnesses may be from new #coronavirus… https://t.co/25Vi3JrBoz'","1215101019685715969","Thu Jan 09 02:40:33 +0000 2020","China","onlyyoontv","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa300ff"")","'My friend @TheMenacheryLab and I got some airtime today. Thanks @CIDRAP for the opportunity to share our thoughts.… https://t.co/JYiOY8UOFl'","1215099762510376963","Thu Jan 09 02:35:33 +0000 2020","Chapel Hill, NC","timothysheahan","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa30101"")","'People listen when @MattFrieman and @Baric_Lab talk.  My boys are wicked smart. Nice piece. #WuhanSARS #coronavirus… https://t.co/KtZeMU7S6R'","1215097717376126976","Thu Jan 09 02:27:25 +0000 2020","Chapel Hill, NC","timothysheahan","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa3010a"")","'Apparently reported on Chinese television the #WuHanPneumonia is a new #coronavirus that was isolated in 15 patient… https://t.co/so4o04FvJK'","1215093644291522561","Thu Jan 09 02:11:14 +0000 2020","Palo Alto, CA","KrutikaKuppalli","","#coronavirus"
"ObjectId(""5e436ec8452fef139aa30117"")","'The new #coronavirus found in #Wuhan #pneumonia appears to be far less serious than the virus that causes #SARS or… https://t.co/YGN0j30nkV'","1215091820603985921","Thu Jan 09 02:04:00 +0000 2020","Beijing, China","globaltimesnews","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa30119"")","'Latest news from state CCTV (China Central Television) news about the identity of the Wuhan pueminia cluster. A new… https://t.co/ia6oF3ytgG'","1215089349009793025","Thu Jan 09 01:54:10 +0000 2020","England","john_jxw","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa30124"")","'Casos de neumonia reportados en China parecen ser causados por un nuevo #coronavirus  https://t.co/wnSpskLXlX'","1215083439763927040","Thu Jan 09 01:30:41 +0000 2020","Mexico city","dredgarbarragan","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa30125"")","'According to @CCTV report, \n\n1. A complete genome of a novel #coronavirus has been obtained.\n\n2. 15 positives have… https://t.co/3Gu4W87RyY'","1215083049206968321","Thu Jan 09 01:29:08 +0000 2020","Hong Kong","hayesluk","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa30127"")","'China Wuhan #pneumonia caused by novel #coronavirus https://t.co/McuNg84vPm'","1215081393706848262","Thu Jan 09 01:22:34 +0000 2020","Taiwan ","ChenWanChin1","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa30128"")","'Nouveau #coronavirus en #chine...\nAffaire a suivre de très prés.\nMode de contamination, taux de mortalité. https://t.co/hq1NwkUbBw'","1215078278303813634","Thu Jan 09 01:10:11 +0000 2020","14 M AL du pont hyperbolique","Lafontainelili1","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa3012a"")","'#CoronaVirus https://t.co/BEkIxQ9Fq8'","1215074974672703488","Thu Jan 09 00:57:03 +0000 2020","None","CarlRogers254","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa3012c"")","'#UPDATE Preliminary research shows that the viral #pneumonia\xa0of unknown causes\xa0in Wuhan, #China probably comes from… https://t.co/1Y1jK8qAwp'","1215073442724139009","Thu Jan 09 00:50:58 +0000 2020","Shanghai, China","thepapercn","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa3012e"")","""Initial investigations show that the reason for the viral #pneumonia outbreak in China's Wuhan might be a new type… https://t.co/z2bmt8lAc9""","1215069547905970177","Thu Jan 09 00:35:29 +0000 2020","Shanghai","NBDPress","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa30135"")","'Novel #coronavirus looks to be the culprit in the China pneumonia cluster. https://t.co/23lolr9WCX'","1215062146624544769","Thu Jan 09 00:06:05 +0000 2020","San Francisco, CA","mohong","","#coronavirus"
"ObjectId(""5e436ed7452fef139aa30139"")","'China’s Mystery Pneumonia Illness May Be Linked to New #CoronaVirus \u2066@business\u2069  https://t.co/PrsYggOtzA'","1215061058685194241","Thu Jan 09 00:01:45 +0000 2020","Toronto","CTV_AvisFavaro","","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3bf"")","'Wuhan pneumonia update. 41 cases, one death. Surprisingly, most are apparently still in care. #coronavirus https://t.co/QHKOuMnZYn'","1215784765078548485","Fri Jan 10 23:57:30 +0000 2020","None","cmyeaton","1","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3cc"")","'.@VOANews    VOA video: New Strain of #coronavirus Blamed for #Pneumonia Outbreak in #Wuhan #China https://t.co/4STYfaQ7fp'","1215776923361505280","Fri Jan 10 23:26:21 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","5","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3d0"")","'.@CIDRAP @lisaschnirring :  Pressure builds on #China to share info on new #coronavirus  #WuhanPneumonia #Wuhan… https://t.co/IS3TZyHTyX'","1215775343841202177","Fri Jan 10 23:20:04 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","9","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3d1"")","'#Alerte #Coronavirus #pneumonie \nNumerama: Un nouveau #virus déclenche une #épidémie en #Chine : que sait-on de cet… https://t.co/sP1R3TQwUY'","1215774463779901441","Fri Jan 10 23:16:34 +0000 2020","France","EmmaNYTimes","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3d3"")","'So Wuhan coronavirus is a thing then. Are we all going to start working on it? #Coronavirus #Wuhan… https://t.co/QFm4TvDWVb'","1215772717716267008","Fri Jan 10 23:09:38 +0000 2020","Baltimore, MD","StuartMWeston","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3d7"")","""Si les taxes de mortalitat d'aquest #coronavirus de #Wuhan foren equivalents a les de #MERS o #SARS, i sense saber… https://t.co/WWMxL37Xoa""","1215770142640103424","Fri Jan 10 22:59:24 +0000 2020","BCN-Catalunya","XavierAbadMdG","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3da"")","'En mig d\'un article parlant del #coronavirus de #Wuhan diuen: ""Outbreaks in recent years\xa0have killed thousands of p… https://t.co/Mxumq8OdvV'","1215769201027297280","Fri Jan 10 22:55:40 +0000 2020","BCN-Catalunya","XavierAbadMdG","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3de"")","'Pressure builds on China to share info on new #coronavirus https://t.co/K1vI8Cky91 https://t.co/58y7s49re4'","1215767820966993920","Fri Jan 10 22:50:11 +0000 2020","Minneapolis, MN","CIDRAP","4","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3e1"")","'#China identifica especie de #coronavirus https://t.co/9kWSu1ct0V https://t.co/gHzYhp07Ct'","1215765273527115778","Fri Jan 10 22:40:03 +0000 2020","La Habana. Cuba","bohemiaonline","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3e5"")","'New review -- @CDC_EIDjournal Middle East Respiratory Syndrome #Coronavirus Transmission #MERS… https://t.co/RL8Yqgb73K'","1215763517271199745","Fri Jan 10 22:33:04 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3eb"")","'.@WSJ  @betswrites: Virus in #China Is Part of a Growing Threat /New type of so-called #coronavirus is possible cau… https://t.co/CuPtsuhXKa'","1215756155827310592","Fri Jan 10 22:03:49 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","5","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3fa"")","'Good news. The new #coronavirus in Wuhan appears to not be as lethal as SARS or MERS.  #WuhanPneumonia @excbohealth https://t.co/t6Wwb2BF0q'","1215747920248569856","Fri Jan 10 21:31:06 +0000 2020","Washington, DC","Kempo50","1","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de3fb"")","'Development of a Mouse-Adapted MERS #Coronavirus  https://t.co/feevC1zunf'","1215747831866241026","Fri Jan 10 21:30:45 +0000 2020","USA","thelonevirologi","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de40a"")","'NEWS: NIAID-funded #MERS #coronavirus study in mice shows promise of anti-viral drug #remdesivir as treatment; NIAI… https://t.co/Ga98cDCTNt'","1215740308266209282","Fri Jan 10 21:00:51 +0000 2020","Bethesda, MD","NIAIDNews","16","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de41b"")","'Novo tipo de vírus relacionado à pneumonia na China. #coronavirus #Virus https://t.co/39D358foLp'","1215735901281837057","Fri Jan 10 20:43:20 +0000 2020","None","kledoaldo","0","#coronavirus"
"ObjectId(""5e4588e8827e802d5a5de420"")","'#China identifica especie de #coronavirus https://t.co/9kWSu1ct0V https://t.co/Kn7Lz6UTI0'","1215735074873925632","Fri Jan 10 20:40:03 +0000 2020","La Habana. Cuba","bohemiaonline","1","#coronavirus"
"ObjectId(""5e458914827e802d5a5de43d"")","'#Coronavirus #pneumonia Mystery virus found in Wuhan resembles bat viruses but not #SARS, #China scientist says https://t.co/a7upb3AfLv'","1215730612537040896","Fri Jan 10 20:22:19 +0000 2020","Wallingford, PA","LeoUzych","0","#coronavirus"
"ObjectId(""5e458914827e802d5a5de44c"")","'WHO does not recommend any specific health measures for travellers to and from Wuhan,#China🇨🇳\n\nIt is generally cons… https://t.co/GkcmMO2MHB'","1215729810741305344","Fri Jan 10 20:19:08 +0000 2020","Geneva, Switzerland","WHO","28","#coronavirus"
"ObjectId(""5e458914827e802d5a5de44d"")","'The new coronavirus identified by Chinese scientists is the putative cause of an outbreak of unusual… https://t.co/FcpY62moKd'","1215729105934548993","Fri Jan 10 20:16:20 +0000 2020","San Marcos, TX","TXST_CLS","0","#coronavirus"
"ObjectId(""5e458914827e802d5a5de460"")","'A new coronavirus identified by Chinese scientists is the putative cause of an outbreak of unusual #WuhanPneumonia… https://t.co/w5th0bwRRF'","1215725125959446528","Fri Jan 10 20:00:31 +0000 2020","Paris, France","MicrobesInfect","24","#coronavirus"
"ObjectId(""5e458914827e802d5a5de477"")","'Some more official details about #Wuhan #coronavirus outbreak. Including from #china #CDC - nice. Still discrepancy… https://t.co/kaqpOoChPM'","1215722619174916096","Fri Jan 10 19:50:34 +0000 2020","Omaha, NE","UNMC_DrKhan","0","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de497"")","'WHO advice for international travel and trade in relation to the outbreak of pneumonia caused by a new #coronavirus… https://t.co/6MbWcI8yz3'","1215720600590848000","Fri Jan 10 19:42:32 +0000 2020","Geneva, Switzerland","WHO","64","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de49b"")","'New #coronavirus may be cause of #illness #outbreak in China. #Pneumonia\nhttps://t.co/hgco4IuTDu https://t.co/6cwyaCEkdo'","1215718965084815369","Fri Jan 10 19:36:02 +0000 2020","None","MedicineNet","0","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de49e"")","'#FridayMotivation #todayinDOOM #NancyPelosi sends articles of #impeachment to Senate finally Did #Iran shoot down… https://t.co/3IXbhEm3st'","1215715953771732992","Fri Jan 10 19:24:04 +0000 2020","central Florida ","SAVE_NEVER","0","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de4a6"")","'.@WSJ :  #SARS Experience Guides #China’s Effort to Contain New Virus  #WuhanPneumonia #Wuhan #coronavirus… https://t.co/hbAffAoo84'","1215711836642762752","Fri Jan 10 19:07:43 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","0","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de4a7"")","'.@NewsfromScience @dnormile   Mystery virus found in #Wuhan resembles bat viruses but not #SARS, Chinese scientist… https://t.co/PPza3cCEwy'","1215711112601075713","Fri Jan 10 19:04:50 +0000 2020","Washington, D.C., U.S.A.","greg_folkers","2","#coronavirus"
"ObjectId(""5e45894d827e802d5a5de4b2"")","'Cas groupés de #pneumopathies possiblement associées à un nouveau #coronavirus            #pneumonie #Wuhan #Chine… https://t.co/mzwg7a44vf'","1215706266837929984","Fri Jan 10 18:45:35 +0000 2020","France","Azeria64Azeria","0","#coronavirus"
